kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
7021534,K02267.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,9.065542,2.7e-05,-2.7e-05,135.1515,0.002,-0.002,0.19,0.82,-0.82,1.7413,,,257,,,1.52,0.85,-0.85,898.0,,,,,,28.20,,,6095.00,77.00,-77.00,4.490,0.300,-0.300,0.9700,0.3200,-0.3200,19h11m09.93s,+42d34m26.8s,14.005,
9277210,K02268.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.94440412,,,132.76805,,,0.3162,0.1,-0.1,17.5425,,,24,,,0.67,,,1402.0,,,,,,13.70,,,6805.00,,,4.307,,,1.3960,,,19h21m13.55s,+45d45m03.4s,11.833,
11774303,K02269.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.6140747,6.1e-06,-6.1e-06,132.47137,0.00082,-0.00082,0.44,0.53,-0.53,1.0865,,,349,,,2.12,0.77,-0.77,2445.0,,,,,,44.40,,,6438.00,139.00,-139.00,4.420,0.300,-0.300,1.1100,0.4000,-0.4000,19h48m04.72s,+49d59m50.6s,15.177,
9728465,K02270.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,7.353871,3.3e-05,-3.3e-05,132.0203,0.0029,-0.0029,0.67,0.86,-0.86,2.1253,,,112,,,1.67,0.91,-0.91,1215.0,,,,,,20.80,,,6367.00,98.00,-98.00,4.180,0.300,-0.300,1.4800,0.5900,-0.5900,19h53m03.99s,+46d24m46.8s,12.865,
10329469,K02271.01,Kepler-1168 b,CONFIRMED,NOT DISPOSITIONED,,,,,,55.8228,0.0015,-0.0015,169.035,0.01,-0.01,0.64,0.7,-0.7,5.4969,,,860,,,2.2,1.3,-1.3,371.0,,,,,,23.50,,,5159.00,73.00,-73.00,4.640,0.300,-0.300,0.7100,0.2200,-0.2200,19h09m11.45s,+47d27m19.6s,15.624,
9654875,K02272.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.341364,1.8e-05,-1.8e-05,132.7215,0.0034,-0.0034,0.611,0.1,-0.1,7.0694,,,40,,,1.5,0.51,-0.51,2980.0,,,,,,31.40,,,7497.00,200.00,-200.00,3.940,0.300,-0.300,2.3500,0.8000,-0.8000,19h36m36.88s,+46d18m34.9s,12.783,
9717943,K02273.01,Kepler-1169 b,CONFIRMED,NOT DISPOSITIONED,,,,,,6.110122,9.9e-05,-9.9e-05,136.9098,0.0058,-0.0058,0.82,0.37,-0.37,2.3853,,,60,,,1.04,0.41,-0.41,1153.0,,,,,,17.50,,,6162.00,74.00,-74.00,4.310,0.300,-0.300,1.2100,0.4500,-0.4500,19h39m38.77s,+46d29m29.3s,12.716,
7960980,K02274.01,Kepler-1170 b,CONFIRMED,NOT DISPOSITIONED,,,,,,9.98965,0.00015,-0.00015,133.7611,0.0057,-0.0057,0.66,0.85,-0.85,3.7349,,,960,,,2.4,1.1,-1.1,646.0,,,,,,26.30,,,5065.00,200.00,-200.00,4.660,0.300,-0.300,0.7400,0.3000,-0.3000,19h28m40.46s,+43d46m46.8s,15.909,
7124026,K02275.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.74616,0.00013,-0.00013,145.5247,0.0058,-0.0058,0.13,0.84,-0.84,12.6998,,,202,,,1.34,0.83,-0.83,746.0,,,,,,50.20,,,6089.00,84.00,-84.00,4.490,0.300,-0.300,0.9700,0.4400,-0.4400,19h34m41.67s,+42d39m59.2s,13.276,
3458028,K02276.01,Kepler-1171 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.4425953,7.7e-06,-7.7e-06,134.0707,0.0013,-0.0013,0.673,0.1,-0.1,3.0956,,,170,,,3.1,1.3,-1.3,2745.0,,,,,,72.00,,,7222.00,145.00,-145.00,3.960,0.300,-0.300,2.2300,0.9400,-0.9400,19h39m50.14s,+38d35m29.7s,11.558,
11295426,K00246.01,Kepler-68 A b,CONFIRMED,CANDIDATE,,,,,,5.3987665,7.1e-06,-7.1e-06,173.85714,0.00043,-0.00043,0.812,0.1,-0.1,3.5609,,,333,,,2.53,0.05,-0.05,1143.0,,,,,,304.50,,,5793.00,44.00,-44.00,4.281,0.010,-0.010,1.2420,0.0230,-0.0230,19h24m07.76s,+49d02m25.0s,9.997,
2860793,K02277.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.6298611,5.7e-06,-5.7e-06,132.0698,0.0015,-0.0015,0.12,0.83,-0.83,4.605,,,328,,,2.8,1.6,-1.6,1889.0,,,,,,97.40,,,6901.00,148.00,-148.00,4.160,0.300,-0.300,1.6200,0.6500,-0.6500,19h32m49.99s,+38d00m11.9s,13.395,
8453214,K01776.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.776768,1.2e-05,-1.2e-05,131.5406,0.0016,-0.0016,1.11,0.99,-0.99,4.9899,,,6236,,,18,10,-10,682.0,,,,,,380.10,,,4232.00,200.00,-200.00,4.530,0.300,-0.300,0.7200,0.3000,-0.3000,19h55m12.87s,+44d25m02.6s,15.466,
7877496,K00202.01,Kepler-412 b,CONFIRMED,CANDIDATE,,,,,,1.72086037,2.5e-07,-2.5e-07,133.020401,3.7e-05,-3.7e-05,0.753,0.1,-0.1,2.0479,,,9994,,,11.2,4.3,-4.3,1608.0,,,,,,2182.30,,,6119.00,111.00,-111.00,4.440,0.300,-0.300,1.0300,0.4000,-0.4000,19h04m26.48s,+43d40m51.5s,14.309,
5110423,K01777.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.6852228,1.2e-06,-1.2e-06,133.73112,0.0003,-0.0003,1.17,0.96,-0.96,2.9596,,,6938,,,25,15,-15,1173.0,,,,,,413.00,,,5627.00,103.00,-103.00,4.570,0.300,-0.300,0.8300,0.3700,-0.3700,19h39m20.83s,+40d15m56.2s,15.828,
5444384,K01778.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.5195295,1.6e-06,-1.6e-06,132.55153,0.00081,-0.00081,0.89,0.14,-0.14,3.6297,,,13686,,,12.3,4.8,-4.8,1390.0,,,,,,196.80,,,5788.00,200.00,-200.00,4.680,0.300,-0.300,0.7700,0.3000,-0.3000,19h22m03.52s,+40d41m34.8s,15.551,
9909735,K01779.01,Kepler-318 b,CONFIRMED,NOT DISPOSITIONED,,,,,,4.6627227,6.1e-06,-6.1e-06,134.08119,0.00041,-0.00041,0.64,0.12,-0.12,2.8215,,,1582,,,5.8,1.9,-1.9,1299.0,,,,,,268.60,,,5812.00,106.00,-106.00,4.140,0.300,-0.300,1.3900,0.4600,-0.4600,19h53m55.88s,+46d47m37.0s,13.297,
9909735,K01779.02,Kepler-318 c,CONFIRMED,NOT DISPOSITIONED,,,,,,11.815018,3.6e-05,-3.6e-05,133.0899,0.0011,-0.0011,0.853,0.1,-0.1,2.7429,,,979,,,5,1.7,-1.7,950.0,,,,,,107.20,,,5812.00,106.00,-106.00,4.140,0.300,-0.300,1.3900,0.4600,-0.4600,19h53m55.88s,+46d47m37.0s,13.297,
5450814,K01780.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,6.4875229,1.3e-06,-1.3e-06,137.62455,0.00014,-0.00014,1.25,0.84,-0.84,2.2643,,,21090,,,31,14,-14,682.0,,,,,,667.20,,,4687.00,64.00,-64.00,4.650,0.300,-0.300,0.6420,0.0160,-0.0160,19h30m13.64s,+40d38m17.5s,15.693,
11551692,K01781.01,Kepler-411 A c,CONFIRMED,NOT DISPOSITIONED,,,,,,7.8344508,7e-06,-7e-06,135.22059,0.00043,-0.00043,0.801,0.1,-0.1,2.9987,,,1941,,,3.76,0.17,-0.17,713.0,,,,,,270.30,,,4977.00,50.00,-50.00,4.590,0.100,-0.100,0.7590,0.0310,-0.0310,19h10m25.34s,+49d31m23.7s,12.231,
11551692,K01781.02,Kepler-411 A b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.0051569,4.7e-06,-4.7e-06,137.10268,0.00059,-0.00059,0.814,0.1,-0.1,2.0478,,,697,,,2.27,0.11,-0.11,981.0,,,,,,120.40,,,4977.00,50.00,-50.00,4.590,0.100,-0.100,0.7590,0.0310,-0.0310,19h10m25.34s,+49d31m23.7s,12.231,
8678664,K01782.01,,CANDIDATE,CANDIDATE,,,,,,15.4204176,4.6e-06,-4.6e-06,133.51555,0.00021,-0.00021,1.22,0.82,-0.82,2.6534,,,14885,,,35,25,-25,651.0,,,,,,456.90,,,5411.00,96.00,-96.00,4.500,0.300,-0.300,0.8500,0.4100,-0.4100,19h08m50.54s,+44d50m56.9s,15.596,
10005758,K01783.01,Kepler-1662 b,CONFIRMED,NOT DISPOSITIONED,,,,,,134.47972,0.00059,-0.00059,169.2786,0.0016,-0.0016,0.932,0.1,-0.1,5.9562,,,4042,,,8.5,3.1,-3.1,382.0,,,,,,177.20,,,6235.00,75.00,-75.00,4.460,0.300,-0.300,1.0300,0.3700,-0.3700,19h17m21.94s,+46d59m17.7s,13.929,
10005758,K01783.02,Kepler-1662 c,CONFIRMED,CANDIDATE,,,,,,284.0423,0.002,-0.002,200.8513,0.0027,-0.0027,0.888,0.1,-0.1,7.8753,,,1763,,,5.2,1.9,-1.9,298.0,,,,,,73.60,,,6235.00,75.00,-75.00,4.460,0.300,-0.300,1.0300,0.3700,-0.3700,19h17m21.94s,+46d59m17.7s,13.929,
10619192,K00203.01,Kepler-17 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.48571127,1.6e-07,-1.6e-07,132.792729,2.5e-05,-2.5e-05,0.018,0.1,-0.1,2.2746,,,20649,,,14.82,0.57,-0.57,1621.0,,,,,,3895.90,,,5787.00,54.00,-54.00,4.450,0.100,-0.100,1.0480,0.0400,-0.0400,19h53m34.86s,+47d48m54.0s,14.141,
10158418,K01784.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.0074099,4.8e-06,-4.8e-06,135.02363,0.0003,-0.0003,0.51,0.81,-0.81,1.2441,,,3358,,,5.2,3,-3,1017.0,,,,,,254.80,,,5853.00,94.00,-94.00,4.540,0.300,-0.300,0.8900,0.4900,-0.4900,19h50m35.05s,+47d10m03.0s,13.592,
7132798,K00220.02,Kepler-119 c,CONFIRMED,CANDIDATE,,,,,,4.12502,6.6e-05,-6.6e-05,133.6477,0.0054,-0.0054,0.556,0.1,-0.1,3.0338,,,110,,,0.87,0.22,-0.22,1000.0,,,,,,24.00,,,5570.00,75.00,-75.00,4.580,0.300,-0.300,0.8100,0.2000,-0.2000,19h43m47.14s,+42d39m32.1s,14.236,
4945877,K01936.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.339665,1.1e-05,-1.1e-05,132.1682,0.0019,-0.0019,0.698,0.1,-0.1,1.9264,,,28,,,1.18,0.51,-0.51,3416.0,,,,,,38.00,,,9417.00,200.00,-200.00,4.130,0.300,-0.300,2.1000,0.9000,-0.9000,19h48m45.63s,+40d01m40.7s,10.455,
10190777,K01937.01,Kepler-1019 b,CONFIRMED,NOT DISPOSITIONED,,,,,,1.4112265,3.5e-06,-3.5e-06,132.64177,0.0005,-0.0005,0.812,0.1,-0.1,1.468,,,400,,,1.3,0.06,-0.06,1006.0,,,,,,110.70,,,4368.00,62.00,-62.00,4.700,0.300,-0.300,0.5730,0.0110,-0.0110,18h54m52.21s,+47d12m16.0s,13.590,
9651234,K01938.01,Kepler-1020 b,CONFIRMED,NOT DISPOSITIONED,,,,,,96.91492,0.00095,-0.00095,187.0907,0.0034,-0.0034,0.7,0.61,-0.61,6.2088,,,876,,,2.3,1.2,-1.2,320.0,,,,,,53.90,,,5271.00,64.00,-64.00,4.630,0.300,-0.300,0.7400,0.3400,-0.3400,19h30m41.41s,+46d22m38.7s,14.031,
7045496,K01939.01,Kepler-1021 b,CONFIRMED,NOT DISPOSITIONED,,,,,,13.474881,9.8e-05,-9.8e-05,133.4857,0.0027,-0.0027,0.72,0.6,-0.6,2.5493,,,722,,,2.2,1.1,-1.1,648.0,,,,,,41.30,,,5434.00,77.00,-77.00,4.600,0.300,-0.300,0.7700,0.3200,-0.3200,19h40m49.18s,+42d33m34.9s,15.164,
10005788,K01940.01,Kepler-1022 b,CONFIRMED,NOT DISPOSITIONED,,,,,,10.994615,6.5e-05,-6.5e-05,137.3598,0.0022,-0.0022,0.86,0.45,-0.45,1.7371,,,907,,,2.02,0.44,-0.44,512.0,,,,,,38.80,,,4379.00,63.00,-63.00,4.700,0.300,-0.300,0.5760,0.0120,-0.0120,19h17m24.48s,+46d58m25.4s,15.389,
10005788,K01940.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,6.7368,0.00022,-0.00022,136.404,0.012,-0.012,0.41,0.13,-0.13,2.3637,,,142,,,0.68,0.17,-0.17,604.0,,,,,,3.80,,,4379.00,63.00,-63.00,4.700,0.300,-0.300,0.5760,0.0120,-0.0120,19h17m24.48s,+46d58m25.4s,15.389,
5213902,K01941.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,1.1948118,1.9e-06,-1.9e-06,132.18337,0.00098,-0.00098,0.54,0.73,-0.73,1.4585,,,203,,,1.5,1,-1,1824.0,,,,,,46.20,,,6206.00,97.00,-97.00,4.460,0.300,-0.300,1.0200,0.5200,-0.5200,19h52m52.24s,+40d20m27.7s,14.029,
2832589,K01942.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,10.849813,9.7e-05,-9.7e-05,136.7413,0.0034,-0.0034,0.91,0.1,-0.1,3.7848,,,999,,,2.85,0.49,-0.49,651.0,,,,,,40.50,,,5214.00,89.00,-89.00,4.640,0.300,-0.300,0.7200,0.1200,-0.1200,19h04m01.62s,+38d00m34.3s,15.409,
7810483,K01943.01,Kepler-1676 b,CONFIRMED,FALSE POSITIVE,,,,,,29.922091,9.6e-05,-9.6e-05,146.0076,0.0022,-0.0022,0.79,0.58,-0.58,2.9201,,,364,,,2.1,1.4,-1.4,608.0,,,,,,41.40,,,6115.00,93.00,-93.00,4.490,0.300,-0.300,0.9800,0.4600,-0.4600,19h08m56.82s,+43d34m02.0s,13.377,
2438513,K01944.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,12.184118,0.0001,-0.0001,139.0601,0.0031,-0.0031,0.977,0.1,-0.1,3.4242,,,504,,,6,1.9,-1.9,1146.0,,,,,,46.80,,,6286.00,138.00,-138.00,3.980,0.300,-0.300,1.9700,0.6000,-0.6000,19h21m18.88s,+37d43m23.2s,13.982,
3937519,K00221.01,Kepler-495 b,CONFIRMED,CANDIDATE,,,,,,3.4130351,1.5e-06,-1.5e-06,132.44237,0.00018,-0.00018,0.474,0.1,-0.1,2.6424,,,3894,,,4.8,1.5,-1.5,1011.0,,,,,,530.30,,,5379.00,69.00,-69.00,4.610,0.300,-0.300,0.7600,0.2400,-0.2400,19h03m43.37s,+39d05m53.3s,14.622,
2438513,K01944.02,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.36048,0.00021,-0.00021,138.8257,0.0091,-0.0091,0.713,0.1,-0.1,6.7903,,,128,,,2.41,0.74,-0.74,1303.0,,,,,,29.70,,,6286.00,138.00,-138.00,3.980,0.300,-0.300,1.9700,0.6000,-0.6000,19h21m18.88s,+37d43m23.2s,13.982,
4677282,K02766.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.5721774,2.4e-06,-2.4e-06,131.7763,0.001,-0.001,0.019,0.1,-0.1,4.1196,,,330,,,2.1,1.3,-1.3,1891.0,,,,,,109.60,,,6645.00,98.00,-98.00,4.370,0.300,-0.300,1.2100,0.7200,-0.7200,19h48m26.54s,+39d42m14.1s,13.157,
5097470,K02767.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.2880677,6.6e-06,-6.6e-06,131.9871,0.0033,-0.0033,0.031,0.1,-0.1,3.7279,,,104,,,0.84,0.39,-0.39,1533.0,,,,,,34.30,,,5723.00,68.00,-68.00,4.560,0.300,-0.300,0.8500,0.1700,-0.1700,19h25m00.74s,+40d13m00.0s,14.487,
9008737,K02768.01,Kepler-404 b,CONFIRMED,CANDIDATE,,,,,,11.82913,0.00011,-0.00011,137.686,0.0062,-0.0062,0.21,0.89,-0.89,2.6346,,,265,,,1.3,0.8,-0.8,712.0,,,,,,14.30,,,5612.00,110.00,-110.00,4.580,0.300,-0.300,0.8200,0.3200,-0.3200,19h05m35.67s,+45d20m36.7s,15.228,
9008737,K02768.02,Kepler-404 c,CONFIRMED,CANDIDATE,,,,,,14.75122,0.00016,-0.00016,137.1579,0.0078,-0.0078,0.61,0.95,-0.95,2.2721,,,226,,,1.28,0.77,-0.77,660.0,,,,,,10.30,,,5612.00,110.00,-110.00,4.580,0.300,-0.300,0.8200,0.3200,-0.3200,19h05m35.67s,+45d20m36.7s,15.228,
9692128,K02769.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.4803185,3.1e-06,-3.1e-06,131.7563,0.0013,-0.0013,0.43,0.77,-0.77,2.067,,,141,,,1.36,0.75,-0.75,1755.0,,,,,,42.10,,,6010.00,80.00,-80.00,4.330,0.300,-0.300,1.1400,0.4000,-0.4000,18h48m03.00s,+46d25m41.5s,13.660,
10917043,K02770.01,,CANDIDATE,CANDIDATE,,,,,,205.3831,0.0069,-0.0069,284.1941,0.0089,-0.0089,0.65,0.58,-0.58,8.5871,,,1230,,,2.18,0.73,-0.73,199.0,,,,,,27.80,,,4473.00,61.00,-61.00,4.690,0.300,-0.300,0.5940,0.0130,-0.0130,19h21m00.92s,+48d21m39.0s,15.558,
11456382,K02771.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.81428192,7.4e-07,-7.4e-07,131.64675,0.00054,-0.00054,0.029,0.1,-0.1,2.5121,,,199,,,1.68,,,2246.0,,,,,,123.70,,,6235.00,,,4.350,,,1.2000,,,19h29m59.52s,+49d19m44.4s,11.751,
5088536,K00282.02,Kepler-130 A b,CONFIRMED,CANDIDATE,,,,,,8.457422,5.4e-05,-5.4e-05,139.0684,0.003,-0.003,0.561,0.1,-0.1,3.3331,,,81,,,1.03,0.12,-0.12,966.0,,,,,,38.80,,,5873.00,50.00,-50.00,4.330,0.100,-0.100,1.1100,0.1300,-0.1300,19h13m48.16s,+40d14m43.2s,11.529,
11966253,K02772.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.6434704,1.8e-06,-1.8e-06,131.8362,0.0014,-0.0014,0.65,0.85,-0.85,1.2168,,,143,,,1.29,0.76,-0.76,2165.0,,,,,,26.00,,,5751.00,89.00,-89.00,4.380,0.300,-0.300,1.0200,0.4800,-0.4800,19h33m16.68s,+50d21m51.3s,14.658,
3130548,K02773.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.8788532,1.9e-06,-1.9e-06,131.495,0.0012,-0.0012,0.84,0.82,-0.82,1.0875,,,314,,,2,1,-1,1895.0,,,,,,29.40,,,5728.00,105.00,-105.00,4.440,0.300,-0.300,0.9600,0.4000,-0.4000,19h38m18.47s,+38d15m55.9s,14.853,
4846856,K02900.01,,CANDIDATE,CANDIDATE,,,,,,46.15103,0.00053,-0.00053,147.8162,0.0073,-0.0073,0.91,0.39,-0.39,5.4368,,,748,,,2.8,1.9,-1.9,432.0,,,,,,20.50,,,5230.00,87.00,-87.00,4.510,0.300,-0.300,0.8100,0.5700,-0.5700,19h39m22.03s,+39d55m08.0s,15.266,
9366886,K02901.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.6335112,1.7e-06,-1.7e-06,131.5647,0.0013,-0.0013,0.29,0.75,-0.75,1.3143,,,180,,,0.77,0.31,-0.31,1323.0,,,,,,25.10,,,4349.00,65.00,-65.00,4.700,0.300,-0.300,0.5710,0.0120,-0.0120,19h59m45.42s,+45d49m59.6s,14.971,
10601465,K02902.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,138.612,0.022,-0.022,170.98,0.11,-0.11,0.57,0.84,-0.84,13.7904,,,61,,,0.54,0.47,-0.47,265.0,,,,,,2.40,,,5048.00,64.00,-64.00,4.660,0.300,-0.300,0.6900,0.5000,-0.5000,19h29m47.45s,+47d51m32.2s,15.072,
3657176,K02903.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,17.41654,0.00015,-0.00015,141.1028,0.0055,-0.0055,0.27,0.91,-0.91,2.6936,,,380,,,1.9,1.5,-1.5,709.0,,,,,,14.80,,,5885.00,124.00,-124.00,4.450,0.300,-0.300,0.9700,0.6600,-0.6600,19h37m30.29s,+38d45m28.3s,14.715,
3969687,K02904.01,Kepler-1382 b,CONFIRMED,CANDIDATE,,,,,,16.35834,0.00018,-0.00018,141.2567,0.007,-0.007,0.91,0.5,-0.5,9.5393,,,112,,,1.21,0.56,-0.56,715.0,,,,,,29.90,,,5983.00,82.00,-82.00,4.510,0.300,-0.300,0.9300,0.4000,-0.4000,19h41m30.57s,+39d02m52.9s,12.683,
9369366,K02905.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,36.00549,0.00032,-0.00032,144.3388,0.0066,-0.0066,0.51,0.82,-0.82,3.6574,,,114,,,1.9,1.1,-1.1,833.0,,,,,,16.20,,,7042.00,124.00,-124.00,4.120,0.300,-0.300,1.7400,0.7300,-0.7300,20h02m38.46s,+45d51m12.7s,12.477,
6716545,K02906.01,Kepler-1383 b,CONFIRMED,CANDIDATE,,,,,,13.9095,0.00018,-0.00018,142.8688,0.0095,-0.0095,0.46,0.79,-0.79,6.781,,,103,,,1.36,0.65,-0.65,935.0,,,,,,18.70,,,6327.00,111.00,-111.00,4.250,0.300,-0.300,1.3300,0.4500,-0.4500,19h51m46.74s,+42d11m30.8s,13.716,
6716545,K02906.02,,CANDIDATE,CANDIDATE,,,,,,145.8926,0.006,-0.006,194.613,0.027,-0.027,0.79,0.7,-0.7,9.2877,,,99,,,1.47,0.75,-0.75,427.0,,,,,,6.60,,,6327.00,111.00,-111.00,4.250,0.300,-0.300,1.3300,0.4500,-0.4500,19h51m46.74s,+42d11m30.8s,13.716,
2708885,K02907.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.1469386,4.4e-06,-4.4e-06,132.2635,0.0024,-0.0024,0.15,0.92,-0.92,1.7361,,,318,,,1.5,1.1,-1.1,1553.0,,,,,,22.80,,,5394.00,153.00,-153.00,4.490,0.300,-0.300,0.8500,0.5400,-0.5400,19h21m53.55s,+37d54m22.3s,15.754,
6612284,K02908.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.2453628,5.8e-06,-5.8e-06,132.2102,0.0032,-0.0032,0.09,0.87,-0.87,2.1562,,,260,,,1.28,0.79,-0.79,1502.0,,,,,,22.10,,,5726.00,200.00,-200.00,4.630,0.300,-0.300,0.8100,0.3000,-0.3000,19h34m25.82s,+42d03m32.4s,15.895,
12454461,K02463.01,Kepler-1248 b,CONFIRMED,NOT DISPOSITIONED,,,,,,7.46728,0.00014,-0.00014,136.3888,0.0069,-0.0069,0.891,0.1,-0.1,4.1227,,,81,,,1.02,0.44,-0.44,962.0,,,,,,22.40,,,6103.00,72.00,-72.00,4.490,0.300,-0.300,0.9700,0.4200,-0.4200,19h12m14.23s,+51d21m16.0s,12.770,
9887224,K02464.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,0.8746291,2.6e-06,-2.6e-06,132.2587,0.0016,-0.0016,0.02,0.18,-0.18,1.9629,,,78,,,0.64,0.31,-0.31,1516.0,,,,,,28.70,,,5046.00,75.00,-75.00,4.570,0.300,-0.300,0.7420,0.0850,-0.0850,19h21m12.71s,+46d47m26.9s,14.107,
7542369,K02465.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.460902,1.8e-05,-1.8e-05,131.6716,0.0022,-0.0022,0.37,0.71,-0.71,1.8699,,,190,,,1.47,0.79,-0.79,1162.0,,,,,,24.60,,,6378.00,110.00,-110.00,4.430,0.300,-0.300,1.0900,0.4200,-0.4200,19h43m08.11s,+43d10m56.6s,14.332,
8544992,K02466.01,Kepler-388 b,CONFIRMED,NOT DISPOSITIONED,,,,,,3.173338,3.9e-05,-3.9e-05,133.6846,0.0039,-0.0039,0.73,0.65,-0.65,1.92,,,206,,,0.95,0.2,-0.2,820.0,,,,,,24.80,,,4530.00,60.00,-60.00,4.680,0.300,-0.300,0.6060,0.0140,-0.0140,18h59m18.73s,+44d36m31.4s,14.993,
8544992,K02466.02,Kepler-388 c,CONFIRMED,NOT DISPOSITIONED,,,,,,13.29724,0.00026,-0.00026,140.9429,0.0073,-0.0073,0.74,0.64,-0.64,3.055,,,256,,,1.06,0.22,-0.22,507.0,,,,,,17.00,,,4530.00,60.00,-60.00,4.680,0.300,-0.300,0.6060,0.0140,-0.0140,18h59m18.73s,+44d36m31.4s,14.993,
11818607,K02467.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,5.056739,9.6e-05,-9.6e-05,134.3843,0.0066,-0.0066,0.71,0.2,-0.2,3.662,,,169,,,1.26,0.55,-0.55,1020.0,,,,,,19.00,,,5886.00,131.00,-131.00,4.530,0.300,-0.300,0.9000,0.3900,-0.3900,19h36m53.87s,+50d04m32.1s,14.630,
8380709,K02468.01,Kepler-1249 b,CONFIRMED,NOT DISPOSITIONED,,,,,,24.33556,0.00084,-0.00084,147.398,0.012,-0.012,0.891,0.1,-0.1,6.5376,,,302,,,2,0.92,-0.92,645.0,,,,,,18.80,,,6086.00,116.00,-116.00,4.490,0.300,-0.300,0.9700,0.4400,-0.4400,19h47m34.76s,+44d22m18.4s,15.373,
6149910,K02469.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,131.1897,0.0036,-0.0036,172.3926,0.0093,-0.0093,0.57,0.99,-0.99,7.2449,,,837,,,2.01,0.91,-0.91,263.0,,,,,,27.80,,,4835.00,71.00,-71.00,4.620,0.300,-0.300,0.6800,0.0190,-0.0190,19h54m22.76s,+41d26m09.4s,15.048,
9108085,K02470.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,2.174946,3.1e-05,-3.1e-05,134.1147,0.0042,-0.0042,0.7,0.1,-0.1,4.0176,,,82,,,0.82,0.39,-0.39,1299.0,,,,,,38.00,,,5720.00,87.00,-87.00,4.560,0.300,-0.300,0.8500,0.4000,-0.4000,19h51m08.75s,+45d25m02.9s,13.655,
5436013,K02471.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,,,,,25.88898,0.00066,-0.00066,157.006,0.0091,-0.0091,0.909,0.1,-0.1,5.1314,,,251,,,1.78,0.77,-0.77,576.0,,,,,,17.30,,,5495.00,80.00,-80.00,4.440,0.300,-0.300,0.9200,0.4000,-0.4000,19h10m49.65s,+40d41m06.9s,14.556,
11231334,K00258.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.1574505,3.9e-06,-3.9e-06,172.49816,0.00062,-0.00062,0.025,0.1,-0.1,5.227,,,1097,,,5,2.4,-2.4,1518.0,,,,,,205.70,,,6528.00,91.00,-91.00,4.170,0.300,-0.300,1.5300,0.6900,-0.6900,18h58m10.04s,+48d57m40.6s,9.887,
