kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
10272640,K01074.01,Kepler-762 b,CONFIRMED,CANDIDATE,,,,,,3.7705566,4e-06,-4e-06,357.11717,0.00025,-0.00025,0.03,0.29,-0.29,3.8162,,,12825,,,11.56,,,1230.0,,,,,,449.50,,,6075.00,,,4.450,,,1.0300,,,19h25m06.15s,+47d19m46.2s,15.439,
10232123,K01075.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.3437703,,,133.27466,,,,,,1.71,,,4667,,,,,,,,,,,,321.70,,,5955.00,,,4.373,,,,,,19h58m48.19s,+47d17m30.3s,13.056,
10223616,K01076.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,29.1290389,,,142.13355,,,,,,5.83,,,5617,,,,,,,,,,,,139.50,,,4375.00,,,4.811,,,,,,19h49m33.76s,+47d15m20.6s,15.187,
10268907,K01077.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.103972,,,354.58456,,,,,,1.08,,,1206,,,,,,,,,,,,63.10,,,5209.00,,,4.657,,,,,,19h18m51.52s,+47d20m32.0s,15.732,
10166274,K01078.01,Kepler-267 b,CONFIRMED,CANDIDATE,,,,,,3.353707,1.6e-05,-1.6e-05,134.87,0.0014,-0.0014,0.64,0.53,-0.53,1.5271,,,1301,,,2.02,,,667.0,,,,,,36.80,,,3931.00,,,4.740,,,0.5300,,,19h59m19.30s,+47d09m26.9s,15.438,
8644288,K00137.02,Kepler-18 d,CONFIRMED,CANDIDATE,,,,,,14.85894,1.4e-05,-1.4e-05,128.15272,0.00037,-0.00037,0.72,0.22,-0.22,3.6292,,,3235,,,6,,,690.0,,,,,,305.60,,,5385.00,,,4.430,,,0.9800,,,19h52m19.07s,+44d44m46.7s,13.549,
10166274,K01078.02,Kepler-267 c,CONFIRMED,CANDIDATE,,,,,,6.877458,3.6e-05,-3.6e-05,132.0839,0.0018,-0.0018,0.84,0.75,-0.75,1.4602,,,1438,,,2.34,,,525.0,,,,,,28.40,,,3931.00,,,4.740,,,0.5300,,,19h59m19.30s,+47d09m26.9s,15.438,
10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,,,,,,28.46381,0.00028,-0.00028,158.0454,0.0032,-0.0032,0.69,0.99,-0.99,2.9609,,,1705,,,2.33,,,325.0,,,,,,23.30,,,3931.00,,,4.740,,,0.5300,,,19h59m19.30s,+47d09m26.9s,15.438,
10153827,K01079.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.2936277,,,133.58671,,,,,,1.26,,,1237,,,,,,,,,,,,101.20,,,5503.00,,,4.590,,,,,,19h45m20.24s,+47d08m44.1s,15.822,
10158990,K01080.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.0966014,,,133.60789,,,,,,2.16,,,252,,,,,,,,,,,,27.50,,,5013.00,,,4.564,,,,,,19h51m09.12s,+47d06m03.9s,14.867,
10149023,K01081.01,,CANDIDATE,CANDIDATE,,,,,,9.955121,9.5e-05,-9.5e-05,134.3343,0.0035,-0.0035,0.22,0.82,-0.82,3.2651,,,526,,,2.19,,,840.0,,,,,,26.60,,,5909.00,,,4.500,,,0.9700,,,19h39m04.45s,+47d07m58.0s,15.220,
10141900,K01082.01,,CANDIDATE,CANDIDATE,,,,,,6.50329,0.00011,-0.00011,135.2671,0.0058,-0.0058,0.1,0.71,-0.71,2.6501,,,418,,,1.51,,,773.0,,,,,,14.80,,,5087.00,,,4.600,,,0.7700,,,19h28m34.67s,+47d09m26.5s,15.692,
10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,,,,,,7.33674,0.00013,-0.00013,138.5856,0.0057,-0.0057,0.71,0.62,-0.62,3.4844,,,361,,,1.63,,,826.0,,,,,,17.40,,,5575.00,,,4.580,,,0.8100,,,19h49m34.37s,+47d09m52.7s,15.302,
10148521,K01084.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.2042654,,,134.059,,,,,,1.33,,,192,,,,,,,,,,,,27.40,,,5464.00,,,4.575,,,,,,19h38m23.07s,+47d11m50.8s,14.415,
10118816,K01085.01,,CANDIDATE,CANDIDATE,,,,,,7.71797,0.00014,-0.00014,139.1551,0.0066,-0.0066,0.84,0.56,-0.56,2.1016,,,316,,,1.1,,,513.0,,,,,,11.00,,,3978.00,,,4.730,,,0.5500,,,18h44m12.03s,+47d11m17.3s,15.233,
10122255,K01086.01,Kepler-765 b,CONFIRMED,CANDIDATE,,,,,,27.66556,0.00045,-0.00045,144.8677,0.006,-0.006,0.51,0.42,-0.42,6.7058,,,448,,,2.07,,,605.0,,,,,,23.50,,,5791.00,,,4.410,,,0.9600,,,18h52m44.30s,+47d09m20.4s,14.609,
10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,,,,,,37.51391,0.00079,-0.00079,189.3047,0.0082,-0.0082,0.03,0.058,-0.058,5.327,,,868,,,2.2,,,458.0,,,,,,15.10,,,5414.00,,,4.600,,,0.7700,,,19h32m35.16s,+47d43m46.7s,15.824,
10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,,,,,,55.63765,0.00056,-0.00056,187.5588,0.0036,-0.0036,0.41,0.63,-0.63,6.9979,,,870,,,2.65,,,442.0,,,,,,32.80,,,5659.00,,,4.540,,,0.8900,,,19h16m20.08s,+48d01m05.3s,14.755,
10867062,K01303.01,,CANDIDATE,CANDIDATE,,,,,,34.29834,0.00057,-0.00057,143.661,0.0062,-0.0062,0.67,0.1,-0.1,19.1942,,,808,,,4.96,,,671.0,,,,,,59.80,,,5239.00,,,3.940,,,1.6900,,,19h36m55.22s,+48d12m16.1s,14.965,
10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,,,,,,4.59731,0.00011,-0.00011,136.4769,0.0073,-0.0073,0.33,0.77,-0.77,2.9046,,,293,,,1.51,,,1034.0,,,,,,12.00,,,5733.00,,,4.530,,,0.9000,,,19h46m27.57s,+48d04m57.5s,15.803,
10730034,K01305.01,Kepler-285 b,CONFIRMED,CANDIDATE,,,,,,2.633893,2.8e-05,-2.8e-05,134.5595,0.0031,-0.0031,0.48,0.49,-0.49,2.1635,,,278,,,1.25,,,1070.0,,,,,,21.00,,,5235.00,,,4.620,,,0.7500,,,19h25m33.82s,+48d03m56.2s,15.173,
10730034,K01305.02,Kepler-285 c,CONFIRMED,CANDIDATE,,,,,,6.18677,0.00012,-0.00012,136.632,0.0069,-0.0069,0.5,0.49,-0.49,2.8247,,,219,,,1.12,,,798.0,,,,,,12.20,,,5235.00,,,4.620,,,0.7500,,,19h25m33.82s,+48d03m56.2s,15.173,
10858691,K01306.01,Kepler-286 b,CONFIRMED,CANDIDATE,,,,,,1.796358,2.3e-05,-2.3e-05,133.3284,0.0033,-0.0033,0.26,0.54,-0.54,1.8009,,,220,,,1.25,,,1410.0,,,,,,16.00,,,5714.00,,,4.530,,,0.8800,,,19h22m42.28s,+48d17m39.4s,15.587,
10858691,K01306.02,Kepler-286 c,CONFIRMED,CANDIDATE,,,,,,3.468129,4.8e-05,-4.8e-05,136.0011,0.0044,-0.0044,0.14,0.56,-0.56,2.2951,,,266,,,1.39,,,1125.0,,,,,,16.10,,,5714.00,,,4.530,,,0.8800,,,19h22m42.28s,+48d17m39.4s,15.587,
10858691,K01306.03,Kepler-286 d,CONFIRMED,CANDIDATE,,,,,,5.914241,0.0001,-0.0001,133.4889,0.006,-0.006,0.42,0.53,-0.53,2.5231,,,268,,,1.43,,,940.0,,,,,,12.90,,,5714.00,,,4.530,,,0.8800,,,19h22m42.28s,+48d17m39.4s,15.587,
10973814,K01307.01,Kepler-287 c,CONFIRMED,CANDIDATE,,,,,,44.85199,0.0004,-0.0004,172.4616,0.0034,-0.0034,0.78,0.85,-0.85,3.5334,,,783,,,3.03,,,497.0,,,,,,24.10,,,5559.00,,,4.410,,,0.9800,,,19h23m42.59s,+48d26m36.8s,14.775,
8030148,K00155.01,Kepler-474 b,CONFIRMED,CANDIDATE,,,,,,5.660691,1.4e-05,-1.4e-05,137.41394,0.00086,-0.00086,0.66,0.12,-0.12,4.708,,,752,,,3.74,,,1164.0,,,,,,149.50,,,5723.00,,,4.190,,,1.3000,,,19h29m17.16s,+43d52m52.2s,13.494,
10973814,K01307.02,Kepler-287 b,CONFIRMED,CANDIDATE,,,,,,20.34229,0.00018,-0.00018,137.696,0.0034,-0.0034,0.85,0.72,-0.72,2.3187,,,520,,,2.55,,,646.0,,,,,,19.00,,,5559.00,,,4.410,,,0.9800,,,19h23m42.59s,+48d26m36.8s,14.775,
10586208,K01308.01,Kepler-811 b,CONFIRMED,CANDIDATE,,,,,,23.58461,0.00029,-0.00029,145.9554,0.0043,-0.0043,0.86,0.14,-0.14,5.8341,,,406,,,2.12,,,604.0,,,,,,32.10,,,5709.00,,,4.500,,,0.9200,,,19h01m41.83s,+47d50m04.6s,13.971,
10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,,,,,,10.117121,8.3e-05,-8.3e-05,137.4451,0.0031,-0.0031,0.85,0.11,-0.11,4.9065,,,312,,,2.83,,,1149.0,,,,,,40.30,,,6869.00,,,4.240,,,1.4500,,,19h15m25.27s,+48d12m30.8s,13.832,
10964440,K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,,,,,,19.12962,0.00023,-0.00023,139.4344,0.004,-0.004,0.64,0.71,-0.71,3.4561,,,468,,,2.12,,,661.0,,,,,,21.10,,,5800.00,,,4.500,,,0.9400,,,19h02m39.05s,+48d26m07.3s,14.569,
10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,,,,,,83.57752,0.00095,-0.00095,202.46,0.004,-0.004,0.912,0.094,-0.094,8.0169,,,659,,,4.24,,,499.0,,,,,,45.70,,,5920.00,,,4.180,,,1.4000,,,18h54m07.91s,+48d05m39.3s,13.498,
9765975,K01520.01,Kepler-877 b,CONFIRMED,CANDIDATE,,,,,,18.45848,0.00015,-0.00015,138.1638,0.0031,-0.0031,0.47,0.82,-0.82,3.2938,,,544,,,1.98,,,591.0,,,,,,32.80,,,5235.00,,,4.510,,,0.8400,,,19h19m26.19s,+46d31m21.6s,14.516,
9818462,K01521.01,Kepler-878 b,CONFIRMED,CANDIDATE,,,,,,25.94199,0.0003,-0.0003,156.192,0.0042,-0.0042,0.45,0.59,-0.59,3.9625,,,622,,,1.8,,,474.0,,,,,,27.40,,,4962.00,,,4.580,,,0.7200,,,19h01m11.09s,+46d36m12.4s,14.817,
6185711,K00169.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,11.7023167,,,151.13002,,,,,,1.94,,,555,,,,,,,,,,,,42.40,,,5549.00,,,4.641,,,,,,18h57m49.66s,+41d33m40.7s,13.579,
12266636,K01522.01,Kepler-879 b,CONFIRMED,CANDIDATE,,,,,,33.38541,0.00044,-0.00044,148.9289,0.0051,-0.0051,0.33,0.54,-0.54,5.0904,,,537,,,2.32,,,555.0,,,,,,25.50,,,5609.00,,,4.410,,,1.0000,,,19h43m13.58s,+50d54m35.3s,14.264,
9850893,K01523.01,,CANDIDATE,CANDIDATE,,,,,,8.48152,0.00022,-0.00022,135.8045,0.0088,-0.0088,0.89,0.14,-0.14,6.0311,,,220,,,1.78,,,823.0,,,,,,17.10,,,5207.00,,,4.380,,,1.0100,,,19h54m55.22s,+46d41m19.2s,14.673,
4826110,K01524.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.3333888,,,134.18117,,,,,,1.43,,,168,,,,,,,,,,,,13.80,,,5026.00,,,4.536,,,,,,19h15m42.18s,+39d54m05.6s,15.299,
7869917,K01525.01,Kepler-880 b,CONFIRMED,CANDIDATE,,,,,,7.714683,6.4e-05,-6.4e-05,133.5535,0.003,-0.003,0.82,0.15,-0.15,4.3638,,,218,,,2.38,,,1223.0,,,,,,37.30,,,6680.00,,,4.250,,,1.4700,,,18h47m53.10s,+43d40m22.0s,12.082,
9824805,K01526.01,Kepler-881 b,CONFIRMED,CANDIDATE,,,,,,4.44446,8.3e-05,-8.3e-05,133.466,0.0064,-0.0064,0.6,0.76,-0.76,3.0803,,,185,,,1.38,,,1127.0,,,,,,14.30,,,6011.00,,,4.480,,,0.9900,,,19h15m58.22s,+46d40m14.7s,15.216,
7768451,K01527.01,,CANDIDATE,CANDIDATE,,,,,,192.6747,0.0027,-0.0027,162.8712,0.0052,-0.0052,0.73,0.7,-0.7,4.7843,,,1075,,,4.33,,,335.0,,,,,,16.70,,,5470.00,,,4.230,,,1.2200,,,19h46m41.11s,+43d29m54.2s,14.879,
7691260,K01528.01,Kepler-882 b,CONFIRMED,CANDIDATE,,,,,,3.98955,3.9e-05,-3.9e-05,134.0987,0.0032,-0.0032,0.31,0.58,-0.58,1.5413,,,174,,,0.82,,,850.0,,,,,,14.20,,,5087.00,,,4.700,,,0.6300,,,19h38m35.98s,+43d20m08.1s,14.083,
9821454,K01529.01,Kepler-59 c,CONFIRMED,CANDIDATE,,,,,,17.98012,0.0003,-0.0003,147.6982,0.0065,-0.0065,0.96,0.1,-0.1,4.1249,,,278,,,1.98,,,706.0,,,,,,19.10,,,6074.00,,,4.510,,,0.9400,,,19h08m09.48s,+46d38m24.5s,14.307,
9821454,K01529.02,Kepler-59 b,CONFIRMED,CANDIDATE,,,,,,11.86817,0.00036,-0.00036,137.748,0.011,-0.011,0.84,0.18,-0.18,5.977,,,115,,,1.1,,,811.0,,,,,,12.90,,,6074.00,,,4.510,,,0.9400,,,19h08m09.48s,+46d38m24.5s,14.307,
11954842,K01530.01,Kepler-883 b,CONFIRMED,CANDIDATE,,,,,,12.98497,0.00011,-0.00011,139.7811,0.003,-0.003,0.53,0.52,-0.52,3.4568,,,283,,,1.59,,,793.0,,,,,,30.90,,,5973.00,,,4.420,,,0.9200,,,19h05m44.08s,+50d18m01.2s,13.029,
11044770,K00170.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.6081772,,,144.30927,,,,,,4.67,,,263,,,,,,,,,,,,32.30,,,7759.00,,,4.019,,,,,,19h51m55.01s,+48d33m13.9s,13.376,
11764462,K01531.01,Kepler-884 b,CONFIRMED,CANDIDATE,,,,,,5.699215,4.2e-05,-4.2e-05,136.5865,0.0026,-0.0026,0.76,0.45,-0.45,2.4901,,,161,,,1.4,,,1048.0,,,,,,30.00,,,5811.00,,,4.400,,,1.0200,,,19h30m20.27s,+49d55m23.4s,13.069,
11656246,K01532.01,Kepler-885 b,CONFIRMED,CANDIDATE,,,,,,18.1145,0.00018,-0.00018,147.4938,0.0036,-0.0036,0.74,0.26,-0.26,5.0633,,,245,,,2.09,,,812.0,,,,,,34.90,,,6225.00,,,4.320,,,1.2500,,,19h14m38.77s,+49d44m14.0s,12.841,
7808587,K01533.01,Kepler-886 b,CONFIRMED,CANDIDATE,,,,,,6.241515,7.4e-05,-7.4e-05,134.8854,0.0043,-0.0043,0.92,0.12,-0.12,3.3559,,,165,,,1.56,,,1062.0,,,,,,22.80,,,6122.00,,,4.410,,,1.0400,,,19h05m05.22s,+43d35m42.8s,13.939,
8624520,K01816.01,,CANDIDATE,CANDIDATE,,,,,,10.240605,1.9e-05,-1.9e-05,131.66749,0.00067,-0.00067,0.92,0.36,-0.36,1.0877,,,2752,,,4.17,,,620.0,,,,,,71.10,,,5083.00,,,4.670,,,0.6000,,,19h26m43.99s,+44d45m05.9s,15.408,
5972334,K00191.02,,CANDIDATE,CANDIDATE,,,,,,2.4183985,9.8e-06,-9.8e-06,132.5054,0.0011,-0.0011,0.56,0.19,-0.19,2.0722,,,669,,,2.25,,,1211.0,,,,,,53.70,,,5495.00,,,4.520,,,0.8500,,,19h41m08.94s,+41d13m19.0s,14.991,
7870032,K01818.01,Kepler-961 b,CONFIRMED,CANDIDATE,,,,,,16.877342,9.2e-05,-9.2e-05,138.647,0.002,-0.002,0.78,0.54,-0.54,3.9137,,,828,,,3.41,,,716.0,,,,,,54.60,,,5543.00,,,4.340,,,1.0800,,,18h48m08.52s,+43d37m52.6s,14.101,
9597058,K01819.01,Kepler-962 b,CONFIRMED,CANDIDATE,,,,,,12.057086,5e-05,-5e-05,135.4129,0.0015,-0.0015,0.73,0.53,-0.53,2.3093,,,548,,,1.61,,,608.0,,,,,,49.70,,,5258.00,,,4.690,,,0.6400,,,19h41m15.15s,+46d14m15.0s,13.576,
8277797,K01820.01,Kepler-322 c,CONFIRMED,CANDIDATE,,,,,,4.337238,2.1e-05,-2.1e-05,132.8495,0.0017,-0.0017,0.91,0.13,-0.13,2.7559,,,357,,,3.76,,,1341.0,,,,,,47.20,,,5297.00,,,3.960,,,1.6500,,,18h45m23.72s,+44d17m42.9s,13.530,
8277797,K01820.02,Kepler-322 b,CONFIRMED,CANDIDATE,,,,,,1.653898,1.4e-05,-1.4e-05,132.1883,0.0021,-0.0021,0.91,0.15,-0.15,1.9817,,,134,,,2.29,,,1825.0,,,,,,23.10,,,5297.00,,,3.960,,,1.6500,,,18h45m23.72s,+44d17m42.9s,13.530,
5124667,K01822.01,Kepler-1672 b,CONFIRMED,CANDIDATE,,,,,,150.8811,0.0015,-0.0015,206.6887,0.0028,-0.0028,0.01,0.45,-0.45,8.5105,,,665,,,3.12,,,397.0,,,,,,57.70,,,5950.00,,,4.210,,,1.2200,,,19h51m45.64s,+40d16m43.1s,12.443,
2989404,K01824.01,Kepler-323 c,CONFIRMED,CANDIDATE,,,,,,3.553801,1.8e-05,-1.8e-05,134.643,0.0016,-0.0016,0.69,0.25,-0.25,3.0505,,,188,,,1.97,,,1414.0,,,,,,50.20,,,5978.00,,,4.220,,,1.3500,,,19h25m31.74s,+38d07m38.9s,12.722,
2989404,K01824.02,Kepler-323 b,CONFIRMED,CANDIDATE,,,,,,1.678338,7.2e-06,-7.2e-06,136.0502,0.0011,-0.0011,0.7,0.24,-0.24,2.3739,,,149,,,1.75,,,1800.0,,,,,,53.30,,,5978.00,,,4.220,,,1.3500,,,19h25m31.74s,+38d07m38.9s,12.722,
5375194,K01825.01,Kepler-964 b,CONFIRMED,CANDIDATE,,,,,,13.522604,7.3e-05,-7.3e-05,142.1785,0.002,-0.002,0.8,0.33,-0.33,3.9623,,,649,,,4.46,,,898.0,,,,,,53.30,,,5432.00,,,4.060,,,1.5700,,,19h41m12.02s,+40d33m23.7s,13.895,
6468138,K01826.01,Kepler-965 b,CONFIRMED,CANDIDATE,,,,,,134.2519,0.0033,-0.0033,182.7035,0.0072,-0.0072,0.025,0.026,-0.026,9.1677,,,793,,,2.08,,,314.0,,,,,,36.90,,,5726.00,,,4.620,,,0.7500,,,19h54m03.68s,+41d53m28.3s,13.350,
11875734,K01828.01,Kepler-966 b,CONFIRMED,CANDIDATE,,,,,,99.7469,0.0013,-0.0013,208.3958,0.0039,-0.0039,0.78,0.47,-0.47,6.6888,,,1323,,,3.95,,,377.0,,,,,,39.30,,,5415.00,,,4.370,,,0.9900,,,19h49m04.94s,+50d07m18.5s,14.422,
10125352,K00021.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.2885158,,,121.97189,,,,,,2.08,,,3271,,,,,,,,,,,,548.10,,,6122.00,,,4.216,,,,,,18h58m57.26s,+47d10m10.7s,13.396,
5972334,K00191.03,,CANDIDATE,CANDIDATE,,,,,,0.7085982,8.6e-06,-8.6e-06,133.3729,0.0014,-0.0014,0.48,0.26,-0.26,1.4539,,,195,,,1.2,,,1824.0,,,,,,24.80,,,5495.00,,,4.520,,,0.8500,,,19h41m08.94s,+41d13m19.0s,14.991,
7697568,K01829.01,,CANDIDATE,CANDIDATE,,,,,,22.84145,0.00011,-0.00011,138.6349,0.0019,-0.0019,1.27,0.89,-0.89,2.6511,,,3005,,,28.57,,,529.0,,,,,,38.80,,,5186.00,,,4.560,,,0.7900,,,19h46m05.38s,+43d21m48.1s,15.911,
3326377,K01830.01,Kepler-967 b,CONFIRMED,CANDIDATE,,,,,,13.226919,7.7e-05,-7.7e-05,142.2052,0.0022,-0.0022,0.66,0.76,-0.76,3.3405,,,821,,,1.76,,,543.0,,,,,,42.90,,,4926.00,,,4.700,,,0.5800,,,19h06m13.94s,+38d24m19.3s,14.443,
8644288,K00137.03,Kepler-18 b,CONFIRMED,CANDIDATE,,,,,,3.504761,1.7e-05,-1.7e-05,133.5043,0.0016,-0.0016,0.71,0.23,-0.23,2.1192,,,302,,,1.82,,,1120.0,,,,,,44.70,,,5385.00,,,4.430,,,0.9800,,,19h52m19.07s,+44d44m46.7s,13.549,
3124412,K01087.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.9489506,,,134.36753,,,,,,2.84,,,3823,,,,,,,,,,,,275.10,,,6016.00,,,4.415,,,,,,19h32m58.52s,+38d16m23.8s,14.909,
3113266,K01088.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.4979306,,,133.34191,,,,,,0.96,,,4870,,,,,,,,,,,,327.70,,,5077.00,,,4.625,,,,,,19h22m33.46s,+38d17m04.7s,15.577,
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,,,,,,86.67831,0.0002,-0.0002,175.59646,0.00081,-0.00081,0.38,0.22,-0.22,10.1137,,,8249,,,9.32,,,426.0,,,,,,193.60,,,5915.00,,,4.420,,,1.0200,,,19h37m44.04s,+38d21m19.6s,14.696,
3247268,K01089.02,,CANDIDATE,CANDIDATE,,,,,,12.218255,3.9e-05,-3.9e-05,140.3205,0.0011,-0.0011,0.89,0.12,-0.12,2.8912,,,1817,,,5.07,,,818.0,,,,,,59.40,,,5915.00,,,4.420,,,1.0200,,,19h37m44.04s,+38d21m19.6s,14.696,
3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,8.3872206,,,138.90224,,,,,,1.86,,,5495,,,,,,,,,,,,320.90,,,6020.00,,,4.470,,,,,,19h23m26.88s,+38d21m12.9s,14.010,
3098184,K01091.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,15.2407169,,,369.54531,,,,,,12.99,,,13608,,,,,,,,,,,,101.10,,,6164.00,,,4.488,,,,,,19h04m00.07s,+38d17m04.6s,15.148,
2720309,K01092.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.4133382,,,133.20957,,,,,,1.39,,,1553,,,,,,,,,,,,149.40,,,5724.00,,,4.501,,,,,,19h32m06.03s,+37d59m33.5s,14.784,
3239636,K01093.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5287563,,,133.38391,,,,,,3.56,,,436,,,,,,,,,,,,95.70,,,6255.00,,,4.457,,,,,,19h30m19.93s,+38d22m27.8s,14.662,
2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,,,,,,6.100295,6.6e-05,-6.6e-05,135.5846,0.0039,-0.0039,0.82,0.12,-0.12,5.0691,,,799,,,2.77,,,929.0,,,,,,33.40,,,5704.00,,,4.540,,,0.8900,,,19h32m44.29s,+37d58m11.4s,15.678,
3329204,K01095.01,,CANDIDATE,CANDIDATE,,,,,,51.59845,0.0002,-0.0002,203.9774,0.0013,-0.0013,0.93,0.25,-0.25,2.5806,,,6414,,,8.43,,,426.0,,,,,,78.00,,,5470.00,,,4.570,,,0.8300,,,19h10m28.05s,+38d24m08.4s,15.617,
8506766,K00138.01,,CANDIDATE,CANDIDATE,,,,,,48.937964,6.2e-05,-6.2e-05,140.76535,0.00044,-0.00044,0.99,0.14,-0.14,6.5678,,,6712,,,22.88,,,723.0,,,,,,452.90,,,6772.00,,,4.110,,,1.7100,,,19h43m45.82s,+44d34m42.1s,13.960,
3230491,K01096.01,,CANDIDATE,CANDIDATE,,,,,,414,,,315,,,,,,7.0464,,,8333,,,8.62,,,,,,,,,84.30,,,5369.00,,,4.650,,,0.6900,,,19h20m43.93s,+38d19m19.0s,14.709,
3340070,K01097.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,10.9108976,,,142.53551,,,,,,3.79,,,693,,,,,,,,,,,,29.00,,,5648.00,,,4.561,,,,,,19h23m34.58s,+38d26m06.1s,15.172,
3240706,K01098.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.4898991,,,134.10691,,,,,,2.86,,,507,,,,,,,,,,,,25.70,,,5760.00,,,4.523,,,,,,19h31m25.46s,+38d22m21.3s,15.030,
2853093,K01099.01,Kepler-767 b,CONFIRMED,CANDIDATE,,,,,,161.5266,0.0012,-0.0012,198.0015,0.0022,-0.0022,0.029,0.04,-0.04,3.6648,,,4793,,,5.63,,,302.0,,,,,,37.60,,,5665.00,,,4.570,,,0.8300,,,19h26m19.00s,+38d02m09.0s,15.435,
3228824,K01100.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.7309549,,,355.89602,,,,,,2.76,,,353,,,,,,,,,,,,29.80,,,4606.00,,,4.638,,,,,,19h19m03.56s,+38d21m08.5s,15.736,
3245969,K01101.01,Kepler-768 b,CONFIRMED,CANDIDATE,,,,,,2.847739,5.9e-05,-5.9e-05,134.8527,0.0063,-0.0063,0.82,0.6,-0.6,2.5056,,,299,,,1.37,,,939.0,,,,,,11.60,,,4825.00,,,4.650,,,0.7000,,,19h36m27.76s,+38d23m36.5s,15.681,
10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,,,,,,6.146918,9.6e-05,-9.6e-05,135.0758,0.0051,-0.0051,0.2,0.67,-0.67,3.4427,,,247,,,1.59,,,1058.0,,,,,,18.80,,,6157.00,,,4.460,,,1.0300,,,18h59m38.52s,+48d25m53.9s,14.706,
10785538,K01313.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.5224632,,,133.74806,,,,,,0.81,,,162,,,,,,,,,,,,42.80,,,5731.00,,,4.459,,,,,,19h06m39.76s,+48d08m40.5s,13.343,
10585852,K01314.01,Kepler-815 b,CONFIRMED,CANDIDATE,,,,,,8.57507,0.00018,-0.00018,140.1356,0.007,-0.007,0.35,0.2,-0.2,8.6303,,,174,,,3.46,,,1230.0,,,,,,30.60,,,5124.00,,,3.710,,,2.6700,,,19h00m53.06s,+47d52m53.0s,13.242,
10928043,K01315.01,,CANDIDATE,CANDIDATE,,,,,,6.846337,6.8e-05,-6.8e-05,133.7635,0.0036,-0.0036,0.56,0.55,-0.55,3.4323,,,156,,,1.47,,,1046.0,,,,,,29.70,,,6029.00,,,4.390,,,1.1400,,,19h41m10.52s,+48d22m29.3s,13.137,
10794087,K01316.01,,CANDIDATE,CANDIDATE,,,,,,7.64951,0.00015,-0.00015,138.3401,0.0069,-0.0069,0.57,0.22,-0.22,6.4539,,,60,,,1.47,,,1196.0,,,,,,23.40,,,5721.00,,,4.000,,,1.8400,,,19h22m12.57s,+48d07m34.5s,11.926,
10925104,K00156.01,Kepler-114 c,CONFIRMED,CANDIDATE,,,,,,8.041317,3.3e-05,-3.3e-05,143.039,0.0015,-0.0015,0.65,0.42,-0.42,2.6487,,,578,,,1.6,,,623.0,,,,,,54.70,,,4619.00,,,4.660,,,0.6500,,,19h36m29.14s,+48d20m58.3s,13.738,
